1514407800.0,10.53,10.53,10.52,10.52
1514408400.0,10.52,10.53,10.52,10.525
1514472000.0,10.51,10.53,10.51,10.525
1514472600.0,10.505,10.52,10.5,10.5116
1514473200.0,10.55,10.555,10.5,10.51
1514473800.0,10.575,10.58,10.555,10.56
1514474400.0,10.61,10.61,10.57,10.575
1514475000.0,10.6,10.61,10.6,10.605
1514475600.0,10.6,10.61,10.6,10.605
1514476200.0,10.67,10.67,10.6,10.605
1514476800.0,10.645,10.67,10.64,10.67
1514477400.0,10.675,10.68,10.64,10.6431
1514478000.0,10.68,10.68,10.67,10.675
1514478600.0,10.63,10.68,10.63,10.68
1514479200.0,10.66,10.68,10.63,10.63
1514479800.0,10.67,10.67,10.65,10.665
1514480400.0,10.665,10.67,10.66,10.662
1514481000.0,10.67,10.67,10.66,10.67
1514481600.0,10.65,10.67,10.645,10.665
1514482200.0,10.645,10.655,10.64,10.645
1514482800.0,10.615,10.65,10.61,10.645
1514483400.0,10.625,10.63,10.61,10.61
1514484000.0,10.63,10.65,10.6249,10.625
1514484600.0,10.6,10.6399,10.6,10.63
1514485200.0,10.63,10.63,10.6,10.605
1514485800.0,10.605,10.63,10.6,10.63
1514486400.0,10.605,10.62,10.59,10.6
1514487000.0,10.62,10.63,10.59,10.605
1514487600.0,10.655,10.68,10.64,10.65
1514488200.0,10.665,10.68,10.64,10.65
1514488800.0,10.61,10.67,10.61,10.66
1514489400.0,10.59,10.6154,10.59,10.61
1514490000.0,10.585,10.5999,10.58,10.5999
1514490600.0,10.59,10.6,10.58,10.58
1514491200.0,10.615,10.63,10.59,10.59
1514491800.0,10.635,10.64,10.61,10.615
1514492400.0,10.665,10.665,10.63,10.6325
1514493000.0,10.665,10.67,10.66,10.66
1514493600.0,10.675,10.68,10.66,10.67
1514494200.0,10.675,10.68,10.66,10.675
1514494800.0,10.675,10.679,10.66,10.675
1514558400.0,10.6845,10.72,10.67,10.675
1514559000.0,10.67,10.685,10.67,10.68
1514559600.0,10.71,10.71,10.67,10.67
1514560200.0,10.695,10.72,10.69,10.71
1514560800.0,10.695,10.7,10.69,10.7
1514561400.0,10.69,10.7,10.68,10.7
1514562000.0,10.695,10.7,10.685,10.69
1514562600.0,10.695,10.7,10.69,10.6986
1514563200.0,10.6967,10.71,10.69,10.695
1514563800.0,10.69,10.7,10.69,10.695
1514564400.0,10.7,10.7,10.69,10.7
1514565000.0,10.7,10.71,10.69,10.7
1514565600.0,10.69,10.71,10.69,10.705
1514566200.0,10.7,10.7,10.69,10.69
1514566800.0,10.72,10.72,10.69,10.695
1514567400.0,10.72,10.72,10.71,10.715
1514568000.0,10.715,10.72,10.71,10.72
1514568600.0,10.72,10.72,10.71,10.72
1514569200.0,10.715,10.72,10.71,10.715
1514569800.0,10.72,10.72,10.71,10.715
1514570400.0,10.715,10.72,10.71,10.71
1514571000.0,10.71,10.72,10.71,10.72
1514571600.0,10.695,10.72,10.69,10.71
1514572200.0,10.705,10.71,10.68,10.695
1514572800.0,10.715,10.73,10.7,10.705
1514573400.0,10.78,10.78,10.715,10.75
1514574000.0,10.79,10.79,10.771,10.78
1514574600.0,10.8,10.82,10.785,10.785
1514575200.0,10.79,10.8,10.78,10.8
1514575800.0,10.79,10.79,10.78,10.78
1514576400.0,10.805,10.805,10.78,10.789
1514577000.0,10.83,10.84,10.81,10.81
1514577600.0,10.83,10.83,10.82,10.83
1514578200.0,10.8132,10.82,10.81,10.815
1514578800.0,10.8,10.82,10.8,10.815
1514579400.0,10.78,10.81,10.78,10.8
1514580000.0,10.79,10.79,10.765,10.78
1514580600.0,10.79,10.79,10.78,10.79
1514581200.0,10.785,10.79,10.78,10.78
1514904000.0,10.785,10.79,10.78,10.785
1514904600.0,10.76,10.79,10.76,10.785
1514905200.0,10.765,10.77,10.76,10.76
1514905800.0,10.76,10.7666,10.75,10.76
1514906400.0,10.75,10.76,10.75,10.76
1514907000.0,10.73,10.7559,10.73,10.75
1514907600.0,10.73,10.735,10.72,10.73
1514908200.0,10.72,10.73,10.72,10.73
1514908800.0,10.71,10.73,10.71,10.72
1514909400.0,10.7,10.7199,10.7,10.71
1514910000.0,10.69,10.7,10.6825,10.7
1514910600.0,10.675,10.69,10.655,10.69
1514911200.0,10.675,10.675,10.67,10.675
1514911800.0,10.66,10.68,10.66,10.675
1514912400.0,10.66,10.67,10.65,10.66
1514913000.0,10.66,10.67,10.645,10.665
1514913600.0,10.665,10.669,10.6529,10.66
1514914200.0,10.655,10.665,10.645,10.665
1514914800.0,10.675,10.68,10.655,10.655
1514915400.0,10.675,10.68,10.67,10.675
1514916000.0,10.65,10.68,10.645,10.675
1514916600.0,10.655,10.66,10.63,10.655
1514917200.0,10.635,10.6595,10.625,10.655
1514917800.0,10.63,10.649,10.62,10.635
1514918400.0,10.64,10.64,10.62,10.635
1514919000.0,10.68,10.68,10.68,10.68
1514919600.0,10.68,10.68,10.66,10.67
1514920200.0,10.665,10.69,10.66,10.68
1514920800.0,10.7,10.7,10.65,10.67
1514921400.0,10.71,10.72,10.695,10.695
1514922000.0,10.68,10.72,10.68,10.715
1514922600.0,10.705,10.71,10.68,10.685
1514923200.0,10.71,10.71,10.7,10.71
1514923800.0,10.73,10.73,10.705,10.71
1514924400.0,10.735,10.74,10.72,10.73
1514925000.0,10.695,10.74,10.6931,10.735
1514925600.0,10.7,10.71,10.7,10.7
1514926200.0,10.72,10.72,10.7,10.705
1514926800.0,10.705,10.72,10.7,10.715
1514990400.0,10.7,10.71,10.7,10.7034
1514991000.0,10.7129,10.72,10.695,10.7079
1514991600.0,10.7,10.72,10.7,10.717
1514992200.0,10.69,10.71,10.69,10.7
1514992800.0,10.685,10.6975,10.68,10.695
1514993400.0,10.69,10.69,10.68,10.69
1514994000.0,10.67,10.69,10.67,10.69
1514994600.0,10.67,10.679,10.67,10.67
1514995200.0,10.675,10.68,10.67,10.675
1514995800.0,10.675,10.68,10.67,10.675
