1510077000.0,117.01,117.03,116.78,116.78
1510077600.0,117.125,117.17,116.92,117.01
1510078200.0,117.05,117.25,116.86,117.13
1510078800.0,116.275,117.04,116.15,116.94
1510079400.0,115.58,116.304,115.33,116.275
1510080000.0,115.811,116.03,115.44,115.58
1510080600.0,115.55,115.97,115.38,115.9
1510081200.0,115.26,115.64,115.12,115.555
1510081800.0,115.27,115.4,114.79,115.26
1510082400.0,116.015,116.12,115.31,115.34
1510083000.0,115.995,116.15,115.78,116.01
1510083600.0,115.69,116.03,115.66,115.99
1510084200.0,115.87,115.95,115.34,115.74
1510084800.0,116.07,116.21,115.69,115.89
1510085400.0,116.06,116.4597,116.0,116.07
1510086000.0,117.33,117.33,117.33,117.33
1510086600.0,116.2571,117.25,116.07,117.14
1510087200.0,116.02,116.5,115.345,116.2443
1510087800.0,116.27,116.33,115.8567,116.0
1510088400.0,115.44,116.29,115.29,116.24
1510151400.0,115.64,115.87,115.415,115.54
1510152000.0,116.0,116.02,115.36,115.63
1510152600.0,116.37,116.48,116.0304,116.1078
1510153200.0,116.87,116.88,116.4,116.44
1510153800.0,116.765,116.98,116.13,116.9198
1510154400.0,117.01,117.24,116.77,116.77
1510155000.0,117.36,117.4,117.03,117.03
1510155600.0,116.83,117.47,116.8,117.36
1510156200.0,116.93,117.18,116.59,117.0399
1510156800.0,116.82,117.02,116.53,116.975
1510157400.0,116.14,116.86,115.94,116.79
1510158000.0,116.4592,116.6,116.0471,116.1
1510158600.0,116.67,116.74,116.14,116.5
1510159200.0,117.24,117.46,116.69,116.72
1510159800.0,116.82,117.27,116.74,117.19
1510160400.0,116.94,116.99,116.61,116.7
1510161000.0,116.79,116.98,116.53,116.94
1510161600.0,116.86,116.87,116.29,116.83
1510162200.0,116.72,116.91,116.535,116.91
1510162800.0,116.54,116.89,116.38,116.69
1510163400.0,116.5,116.72,116.3,116.61
1510164000.0,116.36,116.61,116.27,116.47
1510164600.0,115.68,116.39,115.57,116.311
1510165200.0,115.5765,115.72,115.5,115.72
1510165800.0,115.31,115.52,115.16,115.51
1510166400.0,115.37,115.42,115.2,115.3099
1510167000.0,115.02,115.44,115.02,115.4049
1510167600.0,115.13,115.2604,115.02,115.03
1510168200.0,115.0,115.19,115.0,115.08
1510168800.0,115.16,115.32,115.0,115.01
1510169400.0,115.16,115.2485,115.0,115.16
1510170000.0,115.23,115.43,115.11,115.16
1510170600.0,115.46,115.57,115.17,115.24
1510171200.0,115.62,115.8599,115.41,115.44
1510171800.0,115.63,115.79,115.37,115.56
1510172400.0,116.49,116.725,115.12,115.9999
1510173000.0,116.62,117.0,116.07,116.345
1510173600.0,117.1,117.15,116.35,116.55
1510174200.0,117.42,117.61,117.05,117.18
1510174800.0,117.24,117.45,117.03,117.44
1510237800.0,116.625,117.31,116.61,117.2498
1510238400.0,116.37,116.85,116.32,116.63
1510239000.0,116.34,116.68,116.205,116.45
1510239600.0,116.645,116.645,116.11,116.29
1510240200.0,116.36,116.855,116.24,116.78
1510240800.0,116.64,116.695,116.38,116.44
1510241400.0,117.102,117.17,116.58,116.58
1510242000.0,117.46,117.46,117.07,117.17
1510242600.0,117.405,117.52,117.35,117.46
1510243200.0,117.5191,117.545,117.32,117.4021
1510243800.0,117.69,117.79,117.48,117.48
1510244400.0,118.06,118.13,117.59,117.64
1510245000.0,117.79,118.08,117.7,118.0
1510245600.0,117.69,117.78,117.49,117.755
1510246200.0,117.71,117.91,117.6,117.72
1510246800.0,117.43,117.67,117.32,117.67
1510247400.0,117.34,117.46,117.23,117.4
1510248000.0,117.7,117.72,117.34,117.34
1510248600.0,117.505,117.81,117.505,117.72
1510249200.0,117.56,117.62,117.24,117.545
1510249800.0,117.52,117.65,117.4,117.55
1510250400.0,117.44,117.56,117.26,117.49
1510251000.0,117.45,117.47,117.15,117.44
